run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
8962,4,.028338589,.5968076,-1.0732723,0,1,1,7,0
5684,4,-.2641359,.016618101,-.13673483,0,1,1,7,0
4834,4,-.000056687775,.25898436,-.15842621,0,1,1,7,0
1553,4,.055557325,.67666894,-.89906412,0,1,1,7,0
6715,4,.19256707,1.1831602,-1.5055696,0,1,1,7,0
6204,4,-1.14328,-.57049817,.90719485,0,1,1,7,0
6754,4,-.31948268,-.24469247,.0031332874,0,1,1,7,0
9689,4,-.12744874,.61944026,-.72514647,0,1,1,7,0
2249,4,-.27806556,.12346458,-.50204402,0,1,1,7,0
8303,4,-.85491902,-.69299072,.73546767,0,1,1,7,0
7617,4,-.93985194,-1.1658517,1.3404601,0,1,1,7,0
9097,4,-.39553916,.2738198,-.49928671,0,1,1,7,0
1565,4,-.19000593,.35819414,-.4150165,0,1,1,7,0
463,4,-.53098512,.040550731,-.20890699,0,1,1,7,0
8876,4,-.30268803,.6163187,-.85857004,0,1,1,7,0
1038,4,-.12734036,.82166749,-.8324073,0,1,1,7,0
212,4,-.097746685,.5497542,-1.0770677,0,1,1,7,0
3738,4,.62505108,.86860031,-1.8988698,0,1,1,7,0
1322,4,-.45532626,.12612975,-.22563468,0,1,1,7,0
7416,4,-.91673452,-.95244092,.88632166,0,1,1,7,0
1625,4,.19815488,1.1213909,-1.7883894,0,1,1,7,0
5272,4,-.38214952,.23700367,-.55016685,0,1,1,7,0
4984,4,.095938541,1.2508852,-1.4974936,0,1,1,7,0
7348,4,.43074086,.44376999,-1.4315026,0,1,1,7,0
7571,4,-.83160466,.64081621,.063986704,0,1,1,7,0
9024,4,-.09542764,.71572626,-1.4484321,0,1,1,7,0
975,4,.45359114,1.6565273,-2.5056353,0,1,1,7,0
6786,4,-.57818681,-.51570511,.46309394,0,1,1,7,0
721,4,-.43559659,.21400759,-.14029592,0,1,1,7,0
4942,4,.73771471,.56529403,-1.3583875,0,1,1,7,0
3188,4,-1.3858584,-2.1538768,2.6084943,0,1,1,7,0
4919,4,-.12928577,.74046361,-1.1753632,0,1,1,7,0
4312,4,-.64866126,-.051926643,.18423523,0,1,1,7,0
2699,4,-.70444381,-.090193294,.50772274,0,1,1,7,0
6936,4,-.74185055,-.33176535,.45147717,0,1,1,7,0
1340,4,.084501572,.49642146,-.84915787,0,1,1,7,0
2564,4,-.5169996,-.20982328,.46910724,0,1,1,7,0
8238,4,.091415673,1.3737248,-1.82856,0,1,1,7,0
1324,4,-.50980246,-.29247814,.11064301,0,1,1,7,0
5491,4,.095938541,1.2508852,-1.4974936,0,1,1,7,0
3564,4,-.057173062,.74324042,-1.2636006,0,1,1,7,0
4998,4,.12959655,1.0753881,-1.7552581,0,1,1,7,0
4843,4,.081002697,1.0560266,-1.5240153,0,1,1,7,0
8516,4,-.66140354,-.37791145,.45646402,0,1,1,7,0
148,4,-.40788841,.35086137,-.16735303,0,1,1,7,0
3005,4,-.19303459,-.18402575,-.25650829,0,1,1,7,0
4579,4,.028031014,1.2953217,-1.454527,0,1,1,7,0
2820,4,-.31161377,.48314837,-.72787684,0,1,1,7,0
1969,4,.0059554363,.26250508,-1.0422337,0,1,1,7,0
9196,4,-.41968784,-1.1019856,.4222694,0,1,1,7,0
6907,4,-.55891103,-1.184557,1.0483279,0,1,1,7,0
9003,4,-.056488499,.53740025,-1.2303041,0,1,1,7,0
6870,4,-.7574138,.3926377,-.29105935,0,1,1,7,0
9556,4,-.56737369,.2320656,.015085923,0,1,1,7,0
432,4,-.46595708,-.21097565,.084953502,0,1,1,7,0
1286,4,-.14668885,.36346996,-.62390864,0,1,1,7,0
8760,4,-.29088551,.42206761,-.6416322,0,1,1,7,0
5,4,-.016029309,.33525676,-1.0410234,0,1,1,7,0
5472,4,-.34458184,.37885776,-.42920274,0,1,1,7,0
8734,4,-.76365322,-1.1948714,1.4359766,0,1,1,7,0
9647,4,-.71648604,-.086658821,.62788844,0,1,1,7,0
7371,4,.15033156,1.1440094,-1.4596822,0,1,1,7,0
9427,4,-.23756865,.24648817,-.98357707,0,1,1,7,0
3424,4,.0038339938,.22550985,-1.1003412,0,1,1,7,0
6055,4,-.41958132,-.39873314,.51001376,0,1,1,7,0
7797,4,-.53593874,-.16625372,-.32076851,0,1,1,7,0
1531,4,-.82886171,-.88344449,1.2424657,0,1,1,7,0
3307,4,-.59961581,.049755972,.48968524,0,1,1,7,0
1140,4,-.37715924,.28042385,-.63038784,0,1,1,7,0
9768,4,-.38319573,-.084973864,-.24033424,0,1,1,7,0
9512,4,-.24024062,-.22346626,-.048745103,0,1,1,7,0
7843,4,-.1245225,.052860439,-.47886494,0,1,1,7,0
1224,4,-.3658545,1.3103358,-.69047058,0,1,1,7,0
7764,4,.15723448,.25940582,-1.0351501,0,1,1,7,0
4537,4,-.63450587,-.24100636,.22385709,0,1,1,7,0
268,4,.56760263,1.531001,-2.6453967,0,1,1,7,0
7769,4,-.30741119,1.1969225,-1.341543,0,1,1,7,0
9923,4,-.71145475,-1.4825613,1.755251,0,1,1,7,0
9778,4,-.27371094,.75794017,-.8771072,0,1,1,7,0
1888,4,-.30268884,.036065791,.10212366,0,1,1,7,0
8236,4,.073039629,.22286378,-.65213603,0,1,1,7,0
785,4,-.2321839,.51755691,-.92269081,0,1,1,7,0
