run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
5212,2,-1.9653552,1.8941061,.27121234,0,0,1,7,0
4171,2,.094263352,-.12051785,-.12540673,0,0,1,7,0
4263,2,1.8547096,-2.8234975,-.47070915,0,0,1,7,0
33,2,.43766966,-.99721646,-.13771003,0,0,1,7,0
8702,2,-1.3042367,.83447582,.23784854,0,0,1,7,0
4503,2,-.62445545,-.39820111,-.086697072,0,0,1,7,0
2745,2,-1.0012164,1.0855846,.16938269,0,0,1,7,0
7517,2,-1.1755787,1.6040542,.34655297,0,0,1,7,0
7128,2,-1.1607774,1.4529155,.20555459,0,0,1,7,0
7226,2,.7802037,-.80697578,-.26951721,0,0,1,7,0
474,2,-.40027943,.25812358,.10556369,0,0,1,7,0
2196,2,.068301566,-.46226001,-.062061854,0,0,1,7,0
6288,2,-1.080382,.51796371,.18126662,0,0,1,7,0
5602,2,-2.4783792,3.0473344,.44313976,0,0,1,7,0
5247,2,-2.7066567,3.3852689,.55748761,0,0,1,7,0
9706,2,-1.2843361,1.5229625,.17618743,0,0,1,7,0
432,2,-.41275325,-.022690937,-.033298962,0,0,1,7,0
883,2,-2.5968022,2.4526854,.44815037,0,0,1,7,0
4556,2,-1.6337278,2.120847,.25675136,0,0,1,7,0
6927,2,-1.8420295,1.439357,.42424852,0,0,1,7,0
489,2,-.64630449,.27301607,.055255212,0,0,1,7,0
2776,2,-.93338311,1.2027245,.17472807,0,0,1,7,0
6950,2,-1.4752702,1.0693403,.27597192,0,0,1,7,0
7447,2,-2.8540459,2.8264098,.53333217,0,0,1,7,0
6431,2,-1.0169839,.79901135,.05987139,0,0,1,7,0
4953,2,-1.5486593,1.6359178,.23570547,0,0,1,7,0
359,2,-1.7078815,.97628796,.18605958,0,0,1,7,0
3823,2,-3.3536179,3.1225483,.55187398,0,0,1,7,0
7804,2,1.3601221,-1.9210349,-.33233625,0,0,1,7,0
155,2,-2.8353851,3.0686636,.55671877,0,0,1,7,0
8374,2,-1.2392014,1.4125854,.22938339,0,0,1,7,0
6297,2,-2.3466632,2.375427,.50461769,0,0,1,7,0
8877,2,-2.7673213,3.3585386,.52472579,0,0,1,7,0
1157,2,-1.1713046,.97500449,.1784786,0,0,1,7,0
6008,2,-2.2633107,2.4303231,.46736377,0,0,1,7,0
9445,2,.21875076,-1.0327325,-.16375895,0,0,1,7,0
6946,2,-.13602149,.12253354,.027846618,0,0,1,7,0
488,2,-.93621367,.83809882,.1529582,0,0,1,7,0
5887,2,-3.1921387,3.5210238,.65355051,0,0,1,7,0
6462,2,-.19160727,.56093502,-.013624114,0,0,1,7,0
1344,2,-1.1681798,1.5766603,.21488532,0,0,1,7,0
3502,2,-.99571145,.89961672,.20625955,0,0,1,7,0
749,2,-.66782379,.76131147,.27029642,0,0,1,7,0
3276,2,1.5536036,-1.7558876,-.35296968,0,0,1,7,0
7715,2,-3.3925517,2.2887933,.60106766,0,0,1,7,0
7981,2,.42855141,-.7937755,-.2166976,0,0,1,7,0
903,2,-3.583039,3.9064124,.76010871,0,0,1,7,0
656,2,1.3011218,-1.8574505,-.33204713,0,0,1,7,0
9634,2,-.94660032,.46691221,.11634582,0,0,1,7,0
5163,2,-1.9980357,2.6474578,.43561566,0,0,1,7,0
201,2,-.62360233,.32954109,.032891341,0,0,1,7,0
6673,2,-1.8140063,1.9809642,.2783207,0,0,1,7,0
9959,2,-1.7792814,2.0120959,.41873932,0,0,1,7,0
8175,2,-.32939276,.55636561,.057668142,0,0,1,7,0
873,2,-1.6901617,1.9949008,.31129044,0,0,1,7,0
4281,2,-1.2082981,1.0033122,.20059623,0,0,1,7,0
3603,2,-2.3962104,2.9517319,.50487185,0,0,1,7,0
