run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
4590,2,-1.666558,1.8817989,.18506621,1,0,1,7,0
3040,2,-1.1048803,.61883873,.13559833,1,0,1,7,0
4586,2,-.61434901,.23595394,.02234677,1,0,1,7,0
2691,2,-2.0114141,2.180896,.22395426,1,0,1,7,0
9870,2,-1.0156155,.93352538,.10648423,1,0,1,7,0
5849,2,-.81742388,.58851975,.053137928,1,0,1,7,0
9081,2,-.56983721,.79253709,-.0094578527,1,0,1,7,0
8344,2,-1.1347077,.91133624,.11782268,1,0,1,7,0
7149,2,-.32519463,.027955737,-.03580483,1,0,1,7,0
7139,2,-1.3028754,1.4777701,.11849762,1,0,1,7,0
4571,2,-1.9042429,2.9192955,.16153486,1,0,1,7,0
7611,2,-1.9345411,1.9273726,.23148982,1,0,1,7,0
9435,2,-1.7264279,1.567611,.21193251,1,0,1,7,0
4574,2,-.45140687,.41160896,-.0061555011,1,0,1,7,0
3386,2,-.85775214,.45032507,.093786463,1,0,1,7,0
7792,2,-1.0721149,1.10829,.10939928,1,0,1,7,0
2495,2,-.54170817,-.19886453,.027477365,1,0,1,7,0
440,2,-.7562865,1.1325324,.035860971,1,0,1,7,0
1517,2,-1.7358415,2.0543969,.17792758,1,0,1,7,0
161,2,-1.6177759,1.7861692,.18110509,1,0,1,7,0
4570,2,-.89065182,.58978903,.078369498,1,0,1,7,0
9347,2,-.6761716,.34917545,.051155247,1,0,1,7,0
5403,2,-.93450558,.70323271,.07929977,1,0,1,7,0
7231,2,-1.7204723,1.7327324,.16719416,1,0,1,7,0
6373,2,-1.7496943,1.8454697,.24684958,1,0,1,7,0
4935,2,-2.1052709,1.9608762,.2905519,1,0,1,7,0
7952,2,-.88929933,.67175835,.076195128,1,0,1,7,0
4709,2,-1.1929801,.89413178,.13990392,1,0,1,7,0
6604,2,-1.0647801,.642923,.10206785,1,0,1,7,0
9716,2,-1.0523567,.81697661,.1042781,1,0,1,7,0
4793,2,-.73908538,.49344051,.11030807,1,0,1,7,0
401,2,-1.0599097,.80855823,.15975112,1,0,1,7,0
5611,2,-1.6776921,1.62901,.18310861,1,0,1,7,0
1882,2,-1.1065331,.86309141,.13590391,1,0,1,7,0
4975,2,-.59691125,.25434536,.076443836,1,0,1,7,0
3624,2,-1.1754038,1.1322883,.13705882,1,0,1,7,0
5113,2,-.45109326,-.039102644,.014280168,1,0,1,7,0
6139,2,-1.6484399,1.8958203,.17888217,1,0,1,7,0
4554,2,-2.0948207,2.4780684,.23329403,1,0,1,7,0
4627,2,-.73154938,.58413959,.080505423,1,0,1,7,0
1944,2,-1.3919312,.88010734,.17360374,1,0,1,7,0
6642,2,-2.4229198,2.3131614,.28156951,1,0,1,7,0
4576,2,-2.0478711,2.0633559,.21892098,1,0,1,7,0
8580,2,-1.4707999,1.2843958,.18595962,1,0,1,7,0
2042,2,-.27385062,.31300032,-.019287337,1,0,1,7,0
7623,2,-.95544803,.53999168,.11127471,1,0,1,7,0
4405,2,-2.0158479,1.9828738,.21562037,1,0,1,7,0
7362,2,-1.3849926,1.2728068,.14948939,1,0,1,7,0
4545,2,-.41484192,.53419429,.0093184896,1,0,1,7,0
7136,2,-1.7143263,1.7279645,.20822038,1,0,1,7,0
4544,2,-1.1192888,.73863649,.1522834,1,0,1,7,0
4723,2,-1.4529681,1.9113197,.11608154,1,0,1,7,0
3665,2,-1.6392417,1.6173124,.21785454,1,0,1,7,0
4537,2,-1.7218583,2.1145091,.16830762,1,0,1,7,0
1765,2,-1.786276,1.4079155,.19409721,1,0,1,7,0
4534,2,-.60652554,.6530295,.013652599,1,0,1,7,0
5074,2,-.40205845,.15688984,.027075859,1,0,1,7,0
9575,2,-1.2841915,1.3228221,.12716059,1,0,1,7,0
4099,2,-1.101169,.97207797,.092110723,1,0,1,7,0
4532,2,-.68614954,.10087154,.073530942,1,0,1,7,0
4531,2,-1.6328009,1.5248888,.16135158,1,0,1,7,0
6879,2,-1.6360884,1.7814413,.18557473,1,0,1,7,0
6499,2,-.98648626,.77434516,.1141572,1,0,1,7,0
3661,2,.18371022,-.55102777,-.08573243,1,0,1,7,0
1492,2,-2.5318651,3.2135987,.27103108,1,0,1,7,0
4522,2,-.76058429,.55034739,.012907593,1,0,1,7,0
1791,2,-1.0313423,.9043029,.10136522,1,0,1,7,0
9833,2,-.90430689,.78449732,.052358355,1,0,1,7,0
4519,2,-.85826594,.81322294,.060911432,1,0,1,7,0
919,2,-1.9627607,1.7874198,.2033193,1,0,1,7,0
912,2,-1.1523606,1.2881008,.12485518,1,0,1,7,0
5111,2,-.67251408,-.32141352,.080410384,1,0,1,7,0
